,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1999-05-28,0.765625,0.78125,0.7597659826278687,0.7773439884185791,0.5493249893188477,6572800,INFY,0.79479253,0.6586001515388489,0.24546754360198975,0.0
1999-06-02,0.7773439884185791,0.7792969942092896,0.7675780057907104,0.7792969942092896,0.5509042739868164,832000,INFY,0.80256957,0.6475544571876526,0.25166529417037964,0.0
1999-06-03,0.7792969942092896,0.7792969942092896,0.7714840173721313,0.7734379768371582,0.5467624664306641,640000,INFY,0.81593883,0.6406505703926086,0.2691763639450073,0.0
1999-06-14,0.8417969942092896,0.8476560115814209,0.8320310115814209,0.8447269797325134,0.5971586108207703,1696000,INFY,0.8289741,0.6510056853294373,0.23181551694869995,0.0
1999-06-15,0.8320310115814209,0.8476560115814209,0.8105469942092896,0.8105469942092896,0.5729957818984985,2278400,INFY,0.8195456,0.6572194695472717,0.2465498447418213,0.0
1999-06-17,0.8203129768371582,0.875,0.8203129768371582,0.8671879768371582,0.6130366921424866,2956800,INFY,0.8444693,0.751107692718506,0.23143261671066284,0.0
1999-07-01,0.921875,0.9277340173721313,0.8964840173721313,0.90625,0.6406505703926086,864000,INFY,0.92888653,0.8284274935722351,0.28823596239089966,0.0
1999-07-02,0.90625,0.9179689884185791,0.8964840173721313,0.8964840173721313,0.6337469816207886,1164800,INFY,0.92918926,0.8146207332611084,0.29544228315353394,0.0
1999-07-07,0.9238280057907104,0.9296879768371582,0.9121090173721313,0.9296879768371582,0.6572194695472717,1017600,INFY,0.9287165,0.9471691250801086,0.2714970111846924,0.0
1999-07-09,1.046875,1.1425780057907104,1.042968988418579,1.0625,0.7511076927185059,6611200,INFY,0.9833964,0.9029863476753235,0.23228871822357178,0.0
1999-07-12,1.0703129768371582,1.125,1.0654300451278687,1.109375,0.7842444777488708,1894400,INFY,0.97967726,0.9181737899780273,0.19543278217315674,0.0
1999-07-14,1.203125,1.4121090173721313,1.203125,1.363281011581421,0.9637371301651001,10336000,INFY,1.0383635,0.9140318632125854,0.0,-0.07462632656097412
1999-07-19,1.7871090173721313,1.8203129768371582,1.4121090173721313,1.425781011581421,1.0079197883605957,22848000,INFY,1.1676121,0.9029863476753235,0.0,-0.15969228744506836
1999-07-28,1.253906011581421,1.3671879768371582,1.253906011581421,1.339843988418579,0.9471691250801086,3948800,INFY,1.0989175,1.046580195426941,0.15174835920333862,0.0
1999-08-13,1.4511719942092896,1.4921879768371582,1.4121090173721313,1.46875,1.0382956266403198,5356800,INFY,1.2185798,1.1252806186676028,0.18028414249420166,0.0
1999-08-17,1.542968988418579,1.5625,1.484375,1.5,1.0603867769241333,620800,INFY,1.2114537,1.1901745796203616,0.15106689929962158,0.0
1999-08-27,1.5615229606628418,1.5957030057907104,1.5410159826278687,1.5703129768371582,1.110093355178833,1280000,INFY,1.2580678,1.4511284828186037,0.14797449111938477,0.0
1999-09-01,1.609375,1.640625,1.5625,1.578125,1.1156156063079834,2643200,INFY,1.2863653,1.3613821268081665,0.17074966430664062,0.0
1999-09-03,1.5693360567092896,1.6035159826278687,1.5644530057907104,1.5917969942092896,1.1252806186676025,1638400,INFY,1.312,1.319961190223694,0.18671941757202148,0.0
1999-09-15,1.578613042831421,1.6660159826278687,1.578125,1.6542969942092896,1.1694631576538086,5536000,INFY,1.333409,1.8253012895584106,0.16394579410552979,0.0
1999-09-17,1.6875,1.84375,1.6875,1.8105469942092896,1.2799205780029297,5664000,INFY,1.3594702,1.9219516515731812,0.07954967021942139,0.0
1999-09-28,1.8828129768371582,2.078125,1.875,2.035156011581421,1.438701868057251,5715200,INFY,1.5103694,1.7120838165283203,0.07166755199432373,0.0
1999-09-30,2.099608898162842,2.308593988418579,2.074218988418579,2.234375,1.5795351266860962,4550400,INFY,1.611991,1.6181955337524414,0.0324559211730957,0.0
1999-10-05,2.247070074081421,2.289062976837158,2.21875,2.265625,1.6016267538070679,4217600,INFY,1.5914708,1.7949262857437134,-0.010155916213989258,0.0
1999-10-06,2.384766101837158,2.582031011581421,2.335937976837158,2.582031011581421,1.8253012895584106,5388800,INFY,1.6825314,1.6955155134201052,0.0,0.1427699327468872
1999-10-12,2.643554925918579,2.644531011581421,2.453125,2.640625,1.866722822189331,11123200,INFY,1.7567064,1.6016267538070679,0.0,0.11001646518707275
1999-10-14,2.455077886581421,2.460937976837158,2.382812976837158,2.421875,1.7120838165283203,3737600,INFY,1.6939505,1.6651396751403809,0.0,0.01813328266143799
1999-10-18,2.385741949081421,2.386718988418579,2.220702886581421,2.359375,1.6679010391235352,2668800,INFY,1.671368,1.789610505104065,0.003466963768005371,0.0
1999-11-02,2.328125,2.421875,2.265625,2.265625,1.6016267538070679,4300800,INFY,1.9605451,2.4689996242523193,0.35891830921173096,0.0
1999-11-12,2.769531011581421,2.796875,2.681641101837158,2.796875,1.9774090051651,908800,INFY,2.2735655,2.787980079650879,0.29615652561187744,0.0
1999-11-18,3.101562976837158,3.40625,3.018554925918579,3.28125,2.3198649883270264,3283200,INFY,2.7798035,2.982683897018432,0.45993852615356445,0.0
1999-11-30,3.4375,3.4375,3.21875,3.21875,2.27567720413208,3328000,INFY,3.3237534,3.491535186767578,1.0480761528015137,0.0
1999-12-10,4.25,4.375,4.161376953125,4.21875,2.9826838970184326,1734400,INFY,4.218015,4.077714443206787,1.2353312969207764,0.0
1999-12-14,3.875,4.007812976837158,3.816406011581421,3.925781011581421,2.775552272796631,3456000,INFY,4.208644,4.076334476470947,1.433091640472412,0.0
1999-12-15,3.703125,3.824218988418579,3.672852039337158,3.757812976837158,2.6567983627319336,4460800,INFY,4.1356845,3.645502805709839,1.4788861274719238,0.0
1999-12-17,4.046875,4.066405773162842,3.974608898162842,4.0625,2.8722143173217773,2361600,INFY,4.2358036,3.9548180103302,1.3635892868041992,0.0
1999-12-20,4.164062976837158,4.554687976837158,4.15625,4.4375,3.137341260910034,6380800,INFY,4.435595,3.7228307723999023,1.2982537746429443,0.0
1999-12-22,4.9462890625,5.484375,4.886719226837158,5.421875,3.8332998752593994,3699200,INFY,4.71885,3.512938499450683,0.0,-0.8855502605438232
1999-12-23,5.625,5.625,5.125,5.267578125,3.7242114543914795,6694400,INFY,4.1832566,3.29338002204895,0.0,-0.4590451717376709
1999-12-31,4.953125,5.15625,4.890625,5.15625,3.645502805709839,1344000,INFY,3.1821086,3.512938499450683,0.0,0.4633941650390625
2000-01-06,5.5986328125,5.703125,5.15625,5.15625,3.645502805709839,4704000,INFY,3.5251884,3.7338783740997314,-0.12031435966491699,0.0
2000-01-12,5.375,5.546875,4.90625,5.171875,3.6565492153167725,3968000,INFY,3.9170563,3.866442203521729,0.26050710678100586,0.0
2000-01-18,4.390625,4.84375,4.15625,4.816405773162842,3.405231475830078,10982400,INFY,5.155176,4.52925968170166,1.7499446868896484,0.0
2000-01-19,4.78125,4.9375,4.667969226837158,4.746094226837158,3.3555195331573486,2316800,INFY,5.8712406,4.926950454711913,2.515721082687378,0.0
2000-01-25,4.839844226837158,4.984375,4.808594226837158,4.890625,3.457702875137329,2048000,INFY,6.6908474,5.457206726074219,3.233144521713257,0.0
2000-02-15,8.414063453674316,8.41796875,7.470703125,7.71875,5.457206726074219,8041600,INFY,7.094833,7.511942386627196,1.6376261711120605,0.0
2000-03-01,8.96875,9.078125,8.71875,8.84375,6.252589225769043,7129600,INFY,5.87823,6.561904430389404,-0.374359130859375,0.0
2000-03-09,10.46875,10.935546875,10.296875,10.625,7.511942386627197,2601600,INFY,4.311186,4.926950454711913,0.0,3.200756549835205
2000-03-14,8.80859375,9.3125,8.75390625,8.84765625,6.255352973937988,2710400,INFY,3.795828,3.717307090759278,0.0,2.4595248699188232
